"SnapshotTime","Hostname","ID","AccessedBy","Type","Locks","OpenMode","OpenFile" 
"2026-07-08 14:00:00","WINDT142K3","68345083","TFEBLES","Windows","0","Read","G:\Group_Windt132k\Shared\REIT Team\Rompsen\Monthly Report\07.31.2026" 
"2026-07-08 14:00:00","WINDT142K3","68345084","TFEBLES","Windows","0","Read","G:\Group_Windt132k\Shared\REIT Team\Rompsen\Monthly Report\07.31.2026" 
"2026-07-08 14:00:00","WINDT142K3","68345549","KCARTA","Windows","0","Read","G:\Group_Windt132k\Shared\REIT Team\Saluda Grade\Loan Servicing\2026\05 May 2026\Remit Recons\Reviewed" 
"2026-07-08 14:00:00","WINDT142K3","68345550","KCARTA","Windows","0","Read","G:\Group_Windt132k\Shared\REIT Team\Saluda Grade\Loan Servicing\2026\05 May 2026\Remit Recons\Reviewed" 
"2026-07-08 14:00:00","WINDT142K3","68346369","BMCADOO","Windows","0","Write + Read","G:\Group_Windt132k\Shared\ANICO\LPs\ANICO LP Production\ANICO LP 2Q26\ANIC June 2026 LP Control GAAP and STAT EMA.xlsx" 
"2026-07-08 14:00:00","WINDT142K3","68346442","BMCADOO","Windows","0","Write + Read","G:\Group_Windt132k\Shared\ANICO\LPs\ANICO LP Production\ANICO LP 2Q26\~$ANIC June 2026 LP Control GAAP and STAT EMA.xlsx" 
"2026-07-08 14:00:00","WINDT142K3","68346582","MMCMANUS","Windows","0","Write + Read","G:\Group_Windt132k\Shared\REIT Team\SG Capital\Monthly Report\2026\G1001\06.30.26\EOM\SGCAP Final PnL and Recon 6.30.2026 G1001 Fund Working.xlsx" 
"2026-07-08 14:00:00","WINDT142K3","68347119","NLUKONIS","Windows","0","Read","G:\Group_Windt132k\Shared\ANICO\Derivatives CLewis\5.31.2026\Work (Month End)\Controls" 
"2026-07-08 14:00:00","WINDT142K3","68347120","NLUKONIS","Windows","0","Read","G:\Group_Windt132k\Shared\ANICO\Derivatives CLewis\5.31.2026\Work (Month End)\Controls" 
"2026-07-08 14:00:00","WINDT142K3","68347396","NLUKONIS","Windows","0","Read","G:\Group_Windt132k\Shared\ANICO\Derivatives CLewis\6.30.2026\Work (Month End)\Reports\STAT" 
"2026-07-08 14:00:00","WINDT142K3","68347397","NLUKONIS","Windows","0","Read","G:\Group_Windt132k\Shared\ANICO\Derivatives CLewis\6.30.2026\Work (Month End)\Reports\STAT" 
"2026-07-08 14:00:00","WINDT142K3","68350365","NLUKONIS","Windows","0","Write + Read","G:\Group_Windt132k\Shared\ANICO\Derivatives CLewis\6.30.2026\Work (Month End)\GL Recon\~$ANICO Options STAT Recon 6.30.26 - Work.xlsx" 
"2026-07-08 14:00:00","WINDT142K3","68350780","TFEBLES","Windows","0","Read","G:\Group_Windt132k\Shared\REIT Team\Rompsen\Loans\8913 - 10073 Urban Capital Partners LLC\Payoff\07.08.2026" 
"2026-07-08 14:00:00","WINDT142K3","68350781","TFEBLES","Windows","0","Read","G:\Group_Windt132k\Shared\REIT Team\Rompsen\Loans\8913 - 10073 Urban Capital Partners LLC\Payoff\07.08.2026" 
"2026-07-08 14:00:00","WINDT142K3","68350830","TFEBLES","Windows","0","Read","G:\Group_Windt132k\Shared\REIT Team\Rompsen\Loans\8913 - 10073 Urban Capital Partners LLC\Payoff\07.08.2026\Romspen_Loan statement_Urban Capital Partners ,LLC 07.08.2026.pdf" 
"2026-07-08 14:00:00","WINDT142K3","68351125","MMCMANUS","Windows","0","Write + Read","G:\Group_Windt132k\Shared\REIT Team\SG Capital\Monthly Report\2026\G1001\06.30.26\EOM\~$Accrued Int Break June.xlsx" 
"2026-07-08 14:00:00","WINDT142K3","68351278","NLUKONIS","Windows","0","Write + Read","G:\Group_Windt132k\Shared\ANICO\Derivatives CLewis\6.30.2026\Work (Month End)\GL Recon\ANICO Options STAT Recon 6.30.26 - Work.xlsx" 
"2026-07-08 14:00:00","WINDT142K3","68351692","KZIADIE","Windows","0","Write + Read","G:\Group_Windt132k\Shared\REIT Team\Peachtree\Cortland\2026\06 Jun 2026\~$DistributionPayment_Peachtree_PSOF54_06.30.2026.xlsx" 
"2026-07-08 14:00:00","WINDT142K3","68351803","KZIADIE","Windows","0","Write + Read","G:\Group_Windt132k\Shared\REIT Team\Peachtree\Cortland\2026\05 May 2026\DistributionPayment_Peachtree_PSOF54_05.31.2026.xlsx" 
"2026-07-08 14:00:00","WINDT142K3","68351814","KZIADIE","Windows","0","Write + Read","G:\Group_Windt132k\Shared\REIT Team\Peachtree\Cortland\2026\05 May 2026\~$DistributionPayment_Peachtree_PSOF54_05.31.2026.xlsx" 
"2026-07-08 14:00:00","WINDT142K3","68353344","NLUKONIS","Windows","3","Write + Read","G:\Group_Windt132k\Shared\ANICO\Derivatives CLewis\6.30.2026\Work (Month End)\Reports\STAT\Derivative Holdings (STAT) 06-30-26.xls" 
"2026-07-08 14:00:00","WINDT142K3","68356358","KCARTA","Windows","0","Write + Read","G:\Group_Windt132k\Shared\REIT Team\Saluda Grade\Loan Servicing\2026\06 June 2026\Remit Recons\~$Deephaven-SGLT3 6.30.26 Remittance Recon.xlsx" 
"2026-07-08 14:00:00","WINDT142K3","68356383","KCARTA","Windows","0","Read","G:\Group_Windt132k\Shared\REIT Team\Saluda Grade\Loan Servicing\2026\06 June 2026\Remits\Interim\SGLT3\Deephaven" 
"2026-07-08 14:00:00","WINDT142K3","68356385","KCARTA","Windows","0","Read","G:\Group_Windt132k\Shared\REIT Team\Saluda Grade\Loan Servicing\2026\06 June 2026\Remits\Interim\SGLT3\Deephaven" 
"2026-07-08 14:00:00","WINDT142K3","68356519","KCARTA","Windows","0","Write + Read","G:\Group_Windt132k\Shared\REIT Team\Saluda Grade\Loan Servicing\2026\06 June 2026\Remits\Interim\SGLT3\Deephaven\Deephaven Interim - 5.31.2026 - 7.2 Transfer - SGLT3 - FINAL working.xlsx" 
"2026-07-08 14:00:00","WINDT142K3","68356522","KCARTA","Windows","0","Write + Read","G:\Group_Windt132k\Shared\REIT Team\Saluda Grade\Loan Servicing\2026\06 June 2026\Remits\Interim\SGLT3\Deephaven\~$Deephaven Interim - 5.31.2026 - 7.2 Transfer - SGLT3 - FINAL working.xlsx" 
"2026-07-08 14:00:00","WINDT142K3","68356860","KCARTA","Windows","0","Write + Read","G:\Group_Windt132k\Shared\REIT Team\Saluda Grade\Loan Servicing\2026\06 June 2026\Remit Recons\Deephaven-SGLT3 6.30.26 Remittance Recon.xlsx" 
"2026-07-08 14:00:00","WINDT142K3","68356900","MMCMANUS","Windows","0","Write + Read","G:\Group_Windt132k\Shared\REIT Team\SG Capital\Monthly Report\2026\G1001\06.30.26\EOM\Accrued Int Break June.xlsx" 
"2026-07-08 14:00:00","WINDT142K3","68356986","DBETTERS","Windows","0","Read","G:\Group_Windt132k\Shared\MarylandCare\2026.06.30\Controls" 
"2026-07-08 14:00:00","WINDT142K3","68356988","DBETTERS","Windows","0","Read","G:\Group_Windt132k\Shared\MarylandCare\2026.06.30\Controls" 
"2026-07-08 14:00:00","WINDT142K3","68356997","DBETTERS","Windows","0","Write + Read","G:\Group_Windt132k\Shared\MarylandCare\2026.06.30\Controls\SSNC_Vs_CUST_Position_MV_Reconciliation-06.30.2026-Final.xlsx" 
"2026-07-08 14:00:00","WINDT142K3","68357009","DBETTERS","Windows","0","Write + Read","G:\Group_Windt132k\Shared\MarylandCare\2026.06.30\Controls\~$SSNC_Vs_CUST_Position_MV_Reconciliation-06.30.2026-Final.xlsx" 
"2026-07-08 14:00:00","WINDT142K3","68357098","KZIADIE","Windows","0","Read","G:\Group_Windt132k\Shared\REIT Team\Peachtree\PCFIV\Billing Statement\2026\07.01.2026" 
"2026-07-08 14:00:00","WINDT142K3","68357099","KZIADIE","Windows","0","Read","G:\Group_Windt132k\Shared\REIT Team\Peachtree\PCFIV\Billing Statement\2026\07.01.2026" 
"2026-07-08 14:00:00","WINDT142K3","68357148","BMCADOO","Windows","0","Read","G:\Group_Windt132k\Shared\ANICO\LPs\ANICO LP Production\ANICO LP 2Q26" 
"2026-07-08 14:00:00","WINDT142K3","68357149","BMCADOO","Windows","0","Read","G:\Group_Windt132k\Shared\ANICO\LPs\ANICO LP Production\ANICO LP 2Q26" 
"2026-07-08 14:00:00","WINDT142K3","68357150","BMCADOO","Windows","0","Read","G:\Group_Windt132k\Shared\KofC\KofC 2026\26.01" 
"2026-07-08 14:00:00","WINDT142K3","68357151","BMCADOO","Windows","0","Read","G:\Group_Windt132k\Shared\KofC\KofC 2026\26.01" 
"2026-07-08 14:00:00","WINDT142K3","68357298","KZIADIE","Windows","0","Write + Read","G:\Group_Windt132k\Shared\REIT Team\Peachtree\Cortland\2026\06 Jun 2026\DistributionPayment_Peachtree_PSOF54_06.30.2026.xlsx" 
"2026-07-08 14:00:00","WINDT142K3","68357422","TFEBLES","Windows","0","Read","G:\Group_Windt132k\Shared\REIT Team\Rompsen\Loans\8706 - 10029 Rufo Properties Portfolio 12.28.2018\Payoff\12.16.2025" 
"2026-07-08 14:00:00","WINDT142K3","68357423","TFEBLES","Windows","0","Read","G:\Group_Windt132k\Shared\REIT Team\Rompsen\Loans\8706 - 10029 Rufo Properties Portfolio 12.28.2018\Payoff\12.16.2025" 
"2026-07-08 14:00:00","WINDT142K3","68357443","TFEBLES","Windows","4","Write + Read","G:\Group_Windt132k\Shared\REIT Team\Rompsen\Loans\8706 - 10029 Rufo Properties Portfolio 12.28.2018\Payoff\12.16.2025\Email from attorney for Legal Fees.msg" 
"2026-07-08 14:00:00","WINDT142K3","68357551","MPARLAPI","Windows","0","Read","G:\Group_Windt132k\Shared\MarylandCare\2026.06.30\Controls" 
"2026-07-08 14:00:00","WINDT142K3","68357552","MPARLAPI","Windows","0","Read","G:\Group_Windt132k\Shared\MarylandCare\2026.06.30\Controls" 
"2026-07-08 14:00:00","WINDT142K3","68357707","MPARLAPI","Windows","0","Write + Read","G:\Group_Windt132k\Shared\MarylandCare\2026.06.30\Controls\~$Earned Income (Month To Month) STAT June 2026.xlsx" 
"2026-07-08 14:00:00","WINDT142K3","68357733","JCACCAVA","Windows","0","Read","G:\Group_Windt132k\shared\REIT Team" 
"2026-07-08 14:00:00","WINDT142K3","68357736","JCACCAVA","Windows","0","Read","G:\Group_Windt132k\shared\REIT Team" 
"2026-07-08 14:00:00","WINDT142K3","68357737","JCACCAVA","Windows","0","Read","G:\Group_Windt132k\Shared\REIT Team\Saluda Grade\Loan Servicing\2026\05 May 2026\Month End\Client Deliverable" 
"2026-07-08 14:00:00","WINDT142K3","68357738","JCACCAVA","Windows","0","Read","G:\Group_Windt132k\Shared\REIT Team\Saluda Grade\Loan Servicing\2026\05 May 2026\Month End\Client Deliverable" 
"2026-07-08 14:00:00","WINDT142K3","68357963","MMCMANUS","Windows","0","Read","G:\Group_Windt132k\Shared\REIT Team\SG Capital\Monthly Report\2026\G1001\06.30.26\EOM" 
"2026-07-08 14:00:00","WINDT142K3","68357964","MMCMANUS","Windows","0","Read","G:\Group_Windt132k\Shared\REIT Team\SG Capital\Monthly Report\2026\G1001\06.30.26\EOM" 
"2026-07-08 14:00:00","WINDT142K3","68358084","MPARLAPI","Windows","0","Write + Read","G:\Group_Windt132k\Shared\MarylandCare\2026.06.30\Controls\Earned Income (Month To Month) STAT June 2026.xlsx" 
"2026-07-08 14:00:00","WINDT142K3","68358171","MPARLAPI","Windows","0","Write + Read","G:\Group_Windt132k\Shared\MarylandCare\2026.06.30\Controls\~$Earned Income (Month To Month) GAAP June 2026.xlsx" 
"2026-07-08 14:00:00","WINDT142K3","68358189","MPARLAPI","Windows","0","Write","G:\Group_Windt132k\Shared\MarylandCare\2026.06.30\Controls\Earned Income (Month To Month) GAAP June 2026.xlsx" 
"2026-07-08 14:00:00","WINDT142K3","68358191","MPARLAPI","Windows","0","Write + Read","G:\Group_Windt132k\Shared\MarylandCare\2026.06.30\Controls\63570C5F.tmp" 
"2026-07-08 15:00:00",INFO: The system global flag 'maintain objects list' needs 
"2026-07-08 15:00:00",      to be enabled to see local opened files. 
"2026-07-08 15:00:00",      See Openfiles /? for more information. 
"2026-07-08 15:00:00",Files opened remotely via local share points: 
"2026-07-08 15:00:00",--------------------------------------------- 
"2026-07-08 15:00:00","Hostname","ID","Accessed By","Type","#Locks","Open Mode","Open File (Path\executable)" 
"2026-07-08 15:00:00","WINDT142K3","6","N/A","Windows","0","Write + Read","\PIPE\EVENTLOG" 
"2026-07-08 15:00:00","WINDT142K3","68321685","NLUKONIS","Windows","0","Write + Read","G:\Group_Windt132k\Shared\ANICO\Derivatives CLewis\6.30.2026\~$ANICO Options Mth End Procedures June 2026.xlsx" 
"2026-07-08 15:00:00","WINDT142K3","68325459","NLUKONIS","Windows","0","Write + Read","G:\Group_Windt132k\Shared\ANICO\Derivatives CLewis\6.30.2026\ANICO Options Mth End Procedures June 2026.xlsx" 
"2026-07-08 15:00:00","WINDT142K3","68327581","BMCADOO","Windows","0","Write + Read","G:\Group_Windt132k\Shared\KofC\KofC 2026\26.06\FH Reports\KofC Transactions Report as of 6-30-26v3.xlsx" 
"2026-07-08 15:00:00","WINDT142K3","68327586","BMCADOO","Windows","0","Write + Read","G:\Group_Windt132k\Shared\KofC\KofC 2026\26.06\FH Reports\~$KofC Transactions Report as of 6-30-26v3.xlsx" 
"2026-07-08 15:00:00","WINDT142K3","68327645","BMCADOO","Windows","0","Write + Read","G:\Group_Windt132k\Shared\KofC\KofC 2026\26.06\FH Reports\KofC Valuations Report as of 6-30-26v4.xlsx" 
"2026-07-08 15:00:00","WINDT142K3","68327649","BMCADOO","Windows","0","Write + Read","G:\Group_Windt132k\Shared\KofC\KofC 2026\26.06\FH Reports\~$KofC Valuations Report as of 6-30-26v4.xlsx" 
"2026-07-08 15:00:00","WINDT142K3","68327939","KCARTA","Windows","0","Write + Read","G:\Group_Windt132k\Shared\REIT Team\Saluda Grade\Loan Servicing\2026\06 June 2026\~$June 2026 Checklist.xlsx" 
"2026-07-08 15:00:00","WINDT142K3","68335540","BMCADOO","Windows","0","Write + Read","G:\Group_Windt132k\Shared\KofC\KofC 2026\26.01\KOFC LP Control GAAP and STAT EMA_January 2026_Alt Method_v2.xlsx" 
"2026-07-08 15:00:00","WINDT142K3","68335565","BMCADOO","Windows","0","Write + Read","G:\Group_Windt132k\Shared\KofC\KofC 2026\26.01\~$KOFC LP Control GAAP and STAT EMA_January 2026_Alt Method_v2.xlsx" 
"2026-07-08 15:00:00","WINDT142K3","68342024","WEI.JIANG","Windows","0","Read","G:\Group_Windt132k\shared\REIT Team\Rompsen\Loans" 
"2026-07-08 15:00:00","WINDT142K3","68342025","WEI.JIANG","Windows","0","Read","G:\Group_Windt132k\shared\REIT Team\Rompsen\Loans" 
"2026-07-08 15:00:00","WINDT142K3","68342026","WEI.JIANG","Windows","0","Read","G:\Group_Windt132k\shared\REIT Team\Rompsen" 
"2026-07-08 15:00:00","WINDT142K3","68342027","WEI.JIANG","Windows","0","Read","G:\Group_Windt132k\shared\REIT Team\Rompsen" 
"2026-07-08 15:00:00","WINDT142K3","68342028","WEI.JIANG","Windows","0","Read","G:\Group_Windt132k\shared\REIT Team\Romspen CAD Shadow" 
"2026-07-08 15:00:00","WINDT142K3","68342029","WEI.JIANG","Windows","0","Read","G:\Group_Windt132k\shared\REIT Team\Romspen CAD Shadow" 
"2026-07-08 15:00:00","WINDT142K3","68342030","WEI.JIANG","Windows","0","Read","G:\Group_Windt132k\shared\REIT Team" 
"2026-07-08 15:00:00","WINDT142K3","68342031","WEI.JIANG","Windows","0","Read","G:\Group_Windt132k\shared\REIT Team" 
"2026-07-08 15:00:00","WINDT142K3","68342032","WEI.JIANG","Windows","0","Read","G:\Group_Windt132k\shared\REIT Team\Post Road" 
"2026-07-08 15:00:00","WINDT142K3","68342033","WEI.JIANG","Windows","0","Read","G:\Group_Windt132k\shared\REIT Team\Post Road" 
"2026-07-08 15:00:00","WINDT142K3","68342034","WEI.JIANG","Windows","0","Read","G:\Group_Windt132k\shared\REIT Team\Valley National Bank\Syndication Loan" 
"2026-07-08 15:00:00","WINDT142K3","68342035","WEI.JIANG","Windows","0","Read","G:\Group_Windt132k\shared\REIT Team\Valley National Bank\Syndication Loan" 
"2026-07-08 15:00:00","WINDT142K3","68342036","WEI.JIANG","Windows","0","Read","G:\Group_Windt132k\shared\REIT Team\Valley National Bank\Synd Bought Loan" 
"2026-07-08 15:00:00","WINDT142K3","68342037","WEI.JIANG","Windows","0","Read","G:\Group_Windt132k\shared\REIT Team\Valley National Bank\Synd Bought Loan" 
"2026-07-08 15:00:00","WINDT142K3","68342038","WEI.JIANG","Windows","0","Read","G:\Group_Windt132k\shared\REIT Team\Valley National Bank\Participation Sold Loan" 
"2026-07-08 15:00:00","WINDT142K3","68342039","WEI.JIANG","Windows","0","Read","G:\Group_Windt132k\shared\REIT Team\Valley National Bank\Participation Sold Loan" 
"2026-07-08 15:00:00","WINDT142K3","68342040","WEI.JIANG","Windows","0","Read","G:\Group_Windt132k\shared\REIT Team\Valley National Bank" 
"2026-07-08 15:00:00","WINDT142K3","68342041","WEI.JIANG","Windows","0","Read","G:\Group_Windt132k\shared\REIT Team\Valley National Bank" 
"2026-07-08 15:00:00","WINDT142K3","68342042","WEI.JIANG","Windows","0","Read","G:\Group_Windt132k\shared\REIT Team\Peachtree\Cadence Bank Transactions" 
"2026-07-08 15:00:00","WINDT142K3","68342043","WEI.JIANG","Windows","0","Read","G:\Group_Windt132k\shared\REIT Team\Peachtree\Cadence Bank Transactions" 
"2026-07-08 15:00:00","WINDT142K3","68342044","WEI.JIANG","Windows","0","Read","G:\Group_Windt132k\shared\REIT Team\Peachtree\PCFIV" 
"2026-07-08 15:00:00","WINDT142K3","68342045","WEI.JIANG","Windows","0","Read","G:\Group_Windt132k\shared\REIT Team\Peachtree\PCFIV" 
"2026-07-08 15:00:00","WINDT142K3","68342046","WEI.JIANG","Windows","0","Read","G:\Group_Windt132k\shared\REIT Team\Peachtree\Non Fund (NF) - Loans in PDOF" 
"2026-07-08 15:00:00","WINDT142K3","68342047","WEI.JIANG","Windows","0","Read","G:\Group_Windt132k\shared\REIT Team\Peachtree\Non Fund (NF) - Loans in PDOF" 
"2026-07-08 15:00:00","WINDT142K3","68342048","WEI.JIANG","Windows","0","Read","G:\Group_Windt132k\shared\REIT Team\Peachtree\PSOF\Billing Statement" 
"2026-07-08 15:00:00","WINDT142K3","68342049","WEI.JIANG","Windows","0","Read","G:\Group_Windt132k\shared\REIT Team\Peachtree\PSOF\Billing Statement" 
"2026-07-08 15:00:00","WINDT142K3","68342050","WEI.JIANG","Windows","0","Read","G:\Group_Windt132k\shared\REIT Team\Peachtree\PSOF" 
"2026-07-08 15:00:00","WINDT142K3","68342051","WEI.JIANG","Windows","0","Read","G:\Group_Windt132k\shared\REIT Team\Peachtree\PSOF" 
"2026-07-08 15:00:00","WINDT142K3","68342052","WEI.JIANG","Windows","0","Read","G:\Group_Windt132k\shared\REIT Team\Peachtree\PDOF\Billing Statements" 
"2026-07-08 15:00:00","WINDT142K3","68342053","WEI.JIANG","Windows","0","Read","G:\Group_Windt132k\shared\REIT Team\Peachtree\PDOF\Billing Statements" 
"2026-07-08 15:00:00","WINDT142K3","68342054","WEI.JIANG","Windows","0","Read","G:\Group_Windt132k\shared\REIT Team\Peachtree\PDOF" 
"2026-07-08 15:00:00","WINDT142K3","68342055","WEI.JIANG","Windows","0","Read","G:\Group_Windt132k\shared\REIT Team\Peachtree\PDOF" 
"2026-07-08 15:00:00","WINDT142K3","68342056","WEI.JIANG","Windows","0","Read","G:\Group_Windt132k\shared\REIT Team\Peachtree\FUND III" 
"2026-07-08 15:00:00","WINDT142K3","68342057","WEI.JIANG","Windows","0","Read","G:\Group_Windt132k\shared\REIT Team\Peachtree\FUND III" 
"2026-07-08 15:00:00","WINDT142K3","68342058","WEI.JIANG","Windows","0","Read","G:\Group_Windt132k\shared\REIT Team\Peachtree\FUND II" 
"2026-07-08 15:00:00","WINDT142K3","68342059","WEI.JIANG","Windows","0","Read","G:\Group_Windt132k\shared\REIT Team\Peachtree\FUND II" 
"2026-07-08 15:00:00","WINDT142K3","68342060","WEI.JIANG","Windows","0","Read","G:\Group_Windt132k\shared\REIT Team\Peachtree" 
"2026-07-08 15:00:00","WINDT142K3","68342061","WEI.JIANG","Windows","0","Read","G:\Group_Windt132k\shared\REIT Team\Peachtree" 
"2026-07-08 15:00:00","WINDT142K3","68342062","WEI.JIANG","Windows","0","Read","G:\Group_Windt132k\shared\REIT Team\Rompsen\WF Transactions" 
"2026-07-08 15:00:00","WINDT142K3","68342063","WEI.JIANG","Windows","0","Read","G:\Group_Windt132k\shared\REIT Team\Rompsen\WF Transactions" 
"2026-07-08 15:00:00","WINDT142K3","68342064","WEI.JIANG","Windows","0","Read","G:\Group_Windt132k\shared\REIT Team\Rompsen\Loan expense to be reimbursed by borrower" 
"2026-07-08 15:00:00","WINDT142K3","68342065","WEI.JIANG","Windows","0","Read","G:\Group_Windt132k\shared\REIT Team\Rompsen\Loan expense to be reimbursed by borrower" 
"2026-07-08 15:00:00","WINDT142K3","68342066","WEI.JIANG","Windows","0","Read","G:\Group_Windt132k\shared\REIT Team\Rompsen\Mortgage Statement" 
"2026-07-08 15:00:00","WINDT142K3","68342067","WEI.JIANG","Windows","0","Read","G:\Group_Windt132k\shared\REIT Team\Rompsen\Mortgage Statement" 
"2026-07-08 15:00:00","WINDT142K3","68342068","WEI.JIANG","Windows","0","Read","G:\Group_Windt132k\shared\REIT Team\Rompsen\Monthly Report" 
"2026-07-08 15:00:00","WINDT142K3","68342069","WEI.JIANG","Windows","0","Read","G:\Group_Windt132k\shared\REIT Team\Rompsen\Monthly Report" 
"2026-07-08 15:00:00","WINDT142K3","68342968","MMCMANUS","Windows","0","Write + Read","G:\Group_Windt132k\Shared\REIT Team\SG Capital\Monthly Report\2026\G1001\06.30.26\EOM\~$SGCAP Final PnL and Recon 6.30.2026 G1001 Fund Working.xlsx" 
"2026-07-08 15:00:00","WINDT142K3","68345549","KCARTA","Windows","0","Read","G:\Group_Windt132k\Shared\REIT Team\Saluda Grade\Loan Servicing\2026\05 May 2026\Remit Recons\Reviewed" 
"2026-07-08 15:00:00","WINDT142K3","68345550","KCARTA","Windows","0","Read","G:\Group_Windt132k\Shared\REIT Team\Saluda Grade\Loan Servicing\2026\05 May 2026\Remit Recons\Reviewed" 
"2026-07-08 15:00:00","WINDT142K3","68346369","BMCADOO","Windows","0","Write + Read","G:\Group_Windt132k\Shared\ANICO\LPs\ANICO LP Production\ANICO LP 2Q26\ANIC June 2026 LP Control GAAP and STAT EMA.xlsx" 
"2026-07-08 15:00:00","WINDT142K3","68346442","BMCADOO","Windows","0","Write + Read","G:\Group_Windt132k\Shared\ANICO\LPs\ANICO LP Production\ANICO LP 2Q26\~$ANIC June 2026 LP Control GAAP and STAT EMA.xlsx" 
"2026-07-08 15:00:00","WINDT142K3","68347396","NLUKONIS","Windows","0","Read","G:\Group_Windt132k\Shared\ANICO\Derivatives CLewis\6.30.2026\Work (Month End)\Reports\STAT" 
"2026-07-08 15:00:00","WINDT142K3","68347397","NLUKONIS","Windows","0","Read","G:\Group_Windt132k\Shared\ANICO\Derivatives CLewis\6.30.2026\Work (Month End)\Reports\STAT" 
"2026-07-08 15:00:00","WINDT142K3","68350830","TFEBLES","Windows","0","Read","G:\Group_Windt132k\Shared\REIT Team\Rompsen\Loans\8913 - 10073 Urban Capital Partners LLC\Payoff\07.08.2026\Romspen_Loan statement_Urban Capital Partners ,LLC 07.08.2026.pdf" 
"2026-07-08 15:00:00","WINDT142K3","68357148","BMCADOO","Windows","0","Read","G:\Group_Windt132k\Shared\ANICO\LPs\ANICO LP Production\ANICO LP 2Q26" 
"2026-07-08 15:00:00","WINDT142K3","68357149","BMCADOO","Windows","0","Read","G:\Group_Windt132k\Shared\ANICO\LPs\ANICO LP Production\ANICO LP 2Q26" 
"2026-07-08 15:00:00","WINDT142K3","68357443","TFEBLES","Windows","4","Write + Read","G:\Group_Windt132k\Shared\REIT Team\Rompsen\Loans\8706 - 10029 Rufo Properties Portfolio 12.28.2018\Payoff\12.16.2025\Email from attorney for Legal Fees.msg" 
"2026-07-08 15:00:00","WINDT142K3","68358530","JCACCAVA","Windows","0","Read","G:\Group_Windt132k\Shared\REIT Team\SG Capital\Monthly Report\2026\MoO\04.30.26" 
"2026-07-08 15:00:00","WINDT142K3","68358531","JCACCAVA","Windows","0","Read","G:\Group_Windt132k\Shared\REIT Team\SG Capital\Monthly Report\2026\MoO\04.30.26" 
"2026-07-08 15:00:00","WINDT142K3","68358546","JCACCAVA","Windows","0","Write + Read","G:\Group_Windt132k\Shared\REIT Team\SG Capital\Monthly Report\2026\MoO\04.30.26\Endeavor Apr 2026 Checklist.xlsx" 
"2026-07-08 15:00:00","WINDT142K3","68358555","JCACCAVA","Windows","0","Write + Read","G:\Group_Windt132k\Shared\REIT Team\SG Capital\Monthly Report\2026\MoO\04.30.26\~$Endeavor Apr 2026 Checklist.xlsx" 
"2026-07-08 15:00:00","WINDT142K3","68358659","KZIADIE","Windows","0","Read","G:\Group_Windt132k\Shared\REIT Team\Peachtree\PSOF\24026P2B Altitude at 41\Payoff Request" 
"2026-07-08 15:00:00","WINDT142K3","68358660","KZIADIE","Windows","0","Read","G:\Group_Windt132k\Shared\REIT Team\Peachtree\PSOF\24026P2B Altitude at 41\Payoff Request" 
"2026-07-08 15:00:00","WINDT142K3","68358731","NLUKONIS","Windows","0","Read","G:\Group_Windt132k\Shared\ANICO\Derivatives CLewis\5.31.2026\Sent to ANICO" 
"2026-07-08 15:00:00","WINDT142K3","68358732","NLUKONIS","Windows","0","Read","G:\Group_Windt132k\Shared\ANICO\Derivatives CLewis\5.31.2026\Sent to ANICO" 
"2026-07-08 15:00:00","WINDT142K3","68359178","KCARTA","Windows","0","Read","G:\Group_Windt132k\Shared\REIT Team\Saluda Grade\Loan Servicing\2026\06 June 2026\Remit Recons" 
"2026-07-08 15:00:00","WINDT142K3","68359179","KCARTA","Windows","0","Read","G:\Group_Windt132k\Shared\REIT Team\Saluda Grade\Loan Servicing\2026\06 June 2026\Remit Recons" 
"2026-07-08 15:00:00","WINDT142K3","68359451","KCARTA","Windows","0","Write + Read","G:\Group_Windt132k\Shared\REIT Team\Saluda Grade\Loan Servicing\2026\06 June 2026\June 2026 Checklist.xlsx" 
"2026-07-08 15:00:00","WINDT142K3","68360332","MMCMANUS","Windows","0","Write + Read","G:\Group_Windt132k\Shared\REIT Team\SG Capital\Monthly Report\2026\G1001\06.30.26\EOM\SGCAP Final PnL and Recon 6.30.2026 G1001 Fund Working.xlsx" 
"2026-07-08 15:00:00","WINDT142K3","68360338","MPARLAPI","Windows","0","Read","G:\Group_Windt132k\Shared\MarylandCare\2026.06.30\Controls" 
"2026-07-08 15:00:00","WINDT142K3","68360339","MPARLAPI","Windows","0","Read","G:\Group_Windt132k\Shared\MarylandCare\2026.06.30\Controls" 
"2026-07-08 15:00:00","WINDT142K3","68360419","MMCMANUS","Windows","0","Read","G:\Group_Windt132k\Shared\REIT Team\SG Capital\Monthly Report\2026\G1001\06.30.26\EOM" 
"2026-07-08 15:00:00","WINDT142K3","68360420","MMCMANUS","Windows","0","Read","G:\Group_Windt132k\Shared\REIT Team\SG Capital\Monthly Report\2026\G1001\06.30.26\EOM" 
"2026-07-08 15:00:00","WINDT142K3","68360463","NLUKONIS","Windows","0","Write + Read","G:\Group_Windt132k\Shared\ANICO\Derivatives CLewis\5.31.2026\Sent to ANICO\ANICO Options GAAP Recon 5.31.26 - Final.xlsx" 
